"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_TYPE_SUITE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","OWN_CAR_AGE","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","OBS_30_CNT_SOCIAL_CIRCLE","DEF_30_CNT_SOCIAL_CIRCLE","OBS_60_CNT_SOCIAL_CIRCLE","DEF_60_CNT_SOCIAL_CIRCLE","DAYS_LAST_PHONE_CHANGE"
361360,0,"Cash loans","F","Y",2,112500,338832,18508.5,292500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.009175,-12946,-4329,-3759,-3757,64,1,1,0,1,0,0,"Laborers",4,2,2,"WEDNESDAY",17,0,0,0,0,1,1,"Business Entity Type 2",8,1,8,1,-1752
361361,0,"Cash loans","F","Y",2,135000,564124.5,31500,481500,"Unaccompanied","Working","Higher education","Married","With parents",0.020713,-12107,-150,-33,-2117,4,1,1,0,1,0,1,"Core staff",4,3,2,"TUESDAY",10,0,0,0,0,0,0,"Medicine",0,0,0,0,-458
361372,0,"Cash loans","F","Y",2,283500,1460691,60412.5,1363500,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.020246,-14021,-745,-685,-4500,3,1,1,0,1,0,0,"Accountants",3,3,3,"MONDAY",14,0,0,0,0,1,1,"Business Entity Type 3",0,0,0,0,-2103
361398,0,"Cash loans","M","Y",2,157500,557005.5,33786,423000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.018801,-13536,-2092,-309,-4164,20,1,1,0,1,0,0,"Core staff",4,2,2,"THURSDAY",10,0,0,0,0,1,1,"Trade: type 7",8,0,8,0,-1123
361555,0,"Cash loans","M","Y",0,157500,137538,13734,121500,"Unaccompanied","Working","Secondary / secondary special","Separated","House / apartment",0.019101,-23821,-4060,-1935,-1278,7,1,1,0,1,0,0,"High skill tech staff",1,2,2,"TUESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-2201
361609,0,"Cash loans","M","Y",0,157500,987156,35586,765000,"Family","Working","Higher education","Married","House / apartment",0.020713,-20376,-1610,-9473,-3757,7,1,1,0,1,0,0,"Laborers",2,3,3,"MONDAY",11,0,0,0,0,0,0,"Telecom",0,0,0,0,-679
361618,0,"Cash loans","F","Y",0,247500,1223010,51948,1125000,"Family","State servant","Secondary / secondary special","Married","House / apartment",0.020713,-15622,-8621,-3860,-3982,17,1,1,0,1,0,0,"Medicine staff",2,3,3,"MONDAY",12,0,0,0,0,0,0,"Medicine",1,0,1,0,-2630
361659,0,"Cash loans","F","N",1,450000,888840,29506.5,675000,"Other_B","Working","Higher education","Separated","House / apartment",0.022625,-22023,-1238,-11529,-3661,5,1,1,0,1,0,0,"Managers",2,2,2,"TUESDAY",19,0,0,0,0,0,0,"Other",0,0,0,0,-2031
361754,0,"Cash loans","F","Y",0,121500,509400,40243.5,450000,"Family","Working","Higher education","Married","House / apartment",0.008625,-13038,-1547,-6913,-5026,1,1,1,1,1,1,0,"Core staff",2,2,2,"SATURDAY",13,0,0,0,0,0,0,"Business Entity Type 2",0,0,0,0,-2439
361789,0,"Cash loans","F","Y",0,225000,728460,40806,675000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.011703,-16179,-2039,-10316,-4611,6,1,1,0,1,0,0,"Accountants",2,2,2,"TUESDAY",13,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,-1028
361797,0,"Cash loans","F","Y",1,157500,931500,25744.5,931500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.011703,-9122,-431,-9091,-1607,10,1,1,0,1,1,0,"Laborers",3,2,2,"MONDAY",15,0,1,1,0,1,1,"Trade: type 2",1,0,1,0,-3
361911,0,"Cash loans","F","N",1,247500,255960,17235,202500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.011703,-11335,-1551,-11331,-202,17,1,1,0,1,0,0,"Laborers",3,2,2,"MONDAY",16,0,1,1,1,1,1,"Business Entity Type 3",0,0,0,0,-1688
361924,0,"Cash loans","M","Y",0,315000,1971072,68643,1800000,"Spouse, partner","Working","Higher education","Married","House / apartment",0.035792,-14456,-2037,-1628,-5558,22,1,1,0,1,0,0,"Managers",2,2,2,"TUESDAY",12,0,0,0,0,0,0,"Construction",2,0,2,0,-1559
361941,0,"Revolving loans","M","Y",0,225000,270000,13500,270000,"Unaccompanied","Working","Incomplete higher","Single / not married","Rented apartment",0.072508,-9283,-466,-3921,-1969,19,1,1,0,1,0,0,"Managers",1,1,1,"SUNDAY",14,0,0,0,0,0,0,"Agriculture",0,0,0,0,-588
361997,0,"Revolving loans","M","N",0,225000,720000,36000,720000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.04622,-15360,-1802,-2338,-4370,4,1,1,0,1,1,0,"Drivers",2,1,1,"THURSDAY",16,0,0,0,0,0,0,"Self-employed",0,0,0,0,-2062
362035,0,"Cash loans","F","Y",0,225000,201474,21825,189000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.030755,-12920,-3522,-2506,-2800,7,1,1,0,1,0,0,"Managers",2,2,2,"WEDNESDAY",17,0,0,0,0,0,0,"Industry: type 2",1,0,1,0,0
362054,0,"Cash loans","M","Y",1,225000,429763.5,31401,351000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.008019,-11059,-2754,-1924,-3730,11,1,1,0,1,0,1,"Security staff",2,2,2,"TUESDAY",15,0,0,0,0,0,0,"Other",4,0,4,0,-53
362134,0,"Revolving loans","F","N",0,135000,270000,13500,270000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.022625,-17482,-716,-8770,-1031,64,1,1,0,1,0,0,"Sales staff",2,2,2,"MONDAY",15,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-2173
362178,0,"Cash loans","M","Y",0,135000,305221.5,18306,252000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.022625,-9711,-410,-3251,-2332,4,1,1,0,1,0,0,"High skill tech staff",2,2,2,"SUNDAY",9,0,0,0,0,0,0,"Business Entity Type 3",3,1,3,1,-536
362180,0,"Cash loans","F","N",0,315000,1354500,39604.5,1354500,"Family","Commercial associate","Higher education","Married","House / apartment",0.030755,-18614,-8478,-4903,-2160,1,1,1,1,1,0,0,"Accountants",2,2,2,"MONDAY",13,0,0,0,0,0,0,"Industry: type 1",5,0,5,0,-2804
362181,1,"Cash loans","F","Y",0,117000,497520,52789.5,450000,"Family","Working","Secondary / secondary special","Married","House / apartment",0.010032,-11238,-3845,-2240,-1086,12,1,1,1,1,0,0,"Managers",2,2,2,"TUESDAY",5,0,0,0,0,0,0,"Postal",6,0,6,0,-322
362259,0,"Cash loans","F","Y",0,270000,1304064,46971,1152000,"Unaccompanied","Working","Secondary / secondary special","Civil marriage","House / apartment",0.020713,-19145,-2883,-2156,-2684,8,1,1,0,1,0,1,"Laborers",2,3,3,"THURSDAY",9,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1824
362261,0,"Cash loans","F","Y",0,76500,247275,19548,225000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.025164,-12942,-883,-826,-4291,18,1,1,0,1,0,0,"Core staff",2,2,2,"FRIDAY",15,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1036
362313,0,"Cash loans","M","N",2,180000,1126548,32283,983713.5,"Unaccompanied","Working","Secondary / secondary special","Married","With parents",0.019101,-14448,-4282,-3418,-4069,15,1,1,1,1,1,0,"Drivers",4,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Industry: type 6",4,1,4,1,-1761
362314,0,"Cash loans","M","Y",0,202500,1797354,47542.5,1606500,"Family","Commercial associate","Higher education","Married","House / apartment",0.025164,-18944,-791,-2579,-2474,6,1,1,0,1,1,0,"High skill tech staff",2,2,2,"SATURDAY",8,0,0,0,0,0,0,"Construction",2,0,2,0,-2612
362343,1,"Cash loans","F","Y",0,157500,203760,20281.5,180000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.010032,-10586,-279,-858,-1932,12,1,1,0,1,0,0,"Sales staff",2,2,2,"FRIDAY",7,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-1144
362459,0,"Cash loans","M","Y",1,180000,547339.5,26460,409500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020246,-12377,-1898,-6525,-4660,25,1,1,0,1,1,1,"IT staff",3,3,3,"TUESDAY",12,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,-764
362466,0,"Cash loans","F","Y",0,360000,2446816.5,64674,2187000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.014464,-14892,-373,-1628,-458,13,1,1,0,1,0,0,"Sales staff",2,2,2,"TUESDAY",7,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1997
362521,0,"Cash loans","M","Y",0,135000,539100,27652.5,450000,"Family","Commercial associate","Higher education","Married","House / apartment",0.011703,-10386,-1063,-185,-3079,10,1,1,0,1,0,0,"Drivers",2,2,2,"THURSDAY",12,0,0,0,0,0,0,"Other",0,0,0,0,-628
362638,0,"Revolving loans","M","Y",2,112500,180000,9000,180000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.018209,-15631,-2020,-1883,-4240,8,1,1,0,1,1,0,"High skill tech staff",4,3,3,"TUESDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1774
362673,0,"Cash loans","F","Y",0,202500,254700,16582.5,225000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.015221,-11377,-908,-4610,-327,8,1,1,1,1,1,0,"Core staff",2,2,2,"TUESDAY",13,0,0,0,0,0,0,"Insurance",1,1,1,1,-803
362785,0,"Cash loans","M","Y",0,99000,215865,25618.5,202500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.005144,-15550,-1846,-1616,-3116,3,1,1,1,1,0,0,"High skill tech staff",2,2,2,"TUESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,0
362817,0,"Cash loans","F","Y",0,157500,785250,25461,562500,"Family","Working","Secondary / secondary special","Single / not married","House / apartment",0.04622,-14838,-2549,-1358,-3955,15,1,1,0,1,0,0,"Core staff",1,1,1,"FRIDAY",14,0,0,0,0,0,0,"Kindergarten",0,0,0,0,-951
362861,0,"Cash loans","M","Y",0,360000,770292,30676.5,688500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.025164,-14815,-3378,-2298,-5567,6,1,1,0,1,0,0,"Managers",2,2,2,"SUNDAY",14,0,0,0,0,0,0,"Construction",3,1,3,0,0
362877,0,"Cash loans","M","N",0,247500,1325394,56286,1206000,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","Municipal apartment",0.031329,-15883,-2213,-332,-1486,9,1,1,0,1,0,0,"Managers",1,2,2,"MONDAY",14,0,0,0,0,0,0,"Business Entity Type 3",8,0,8,0,-1348
362886,0,"Cash loans","F","Y",0,180000,904500,38452.5,904500,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.019101,-17579,-10494,-10088,-1128,5,1,1,0,1,1,0,"Medicine staff",1,2,2,"SATURDAY",12,0,0,0,0,0,0,"Medicine",1,0,1,0,-2088
362892,0,"Cash loans","F","Y",1,157500,1078200,38331,9e+05,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.006671,-13029,-851,-289,-4605,24,1,1,0,1,0,0,"Laborers",2,2,2,"THURSDAY",20,0,0,0,0,1,1,"Business Entity Type 3",1,1,1,1,-520
362897,0,"Cash loans","M","N",0,315000,450000,53406,450000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.010966,-13769,-1886,-385,-3661,5,1,1,0,1,1,0,"Managers",2,2,2,"THURSDAY",11,0,1,1,0,1,1,"Business Entity Type 3",0,0,0,0,-242
362934,0,"Cash loans","F","Y",2,135000,539100,29376,450000,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.031329,-12910,-955,-3224,-4813,13,1,1,0,1,0,0,"Managers",4,2,2,"TUESDAY",11,0,0,0,0,0,0,"Trade: type 1",1,1,1,1,-1265
362946,0,"Cash loans","M","N",0,144000,675000,36747,675000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.006305,-14767,-613,-7391,-4436,14,1,1,1,1,0,0,"Drivers",2,3,3,"SUNDAY",15,0,0,0,0,0,0,"Other",0,0,0,0,-288
362996,0,"Cash loans","M","Y",0,360000,808650,31464,675000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.007274,-12412,-941,-973,-154,16,1,1,0,1,0,0,"Managers",2,2,2,"WEDNESDAY",13,0,0,0,0,0,0,"Trade: type 7",0,0,0,0,0
363211,0,"Revolving loans","F","Y",2,270000,675000,33750,675000,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.010643,-13163,-2613,-3551,-4906,8,1,1,0,1,0,0,"Accountants",4,2,2,"THURSDAY",15,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,-2805
363260,0,"Revolving loans","M","Y",0,202500,180000,9000,180000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.020713,-19398,-6724,-9391,-2940,15,1,1,0,1,0,0,"Drivers",2,3,1,"TUESDAY",7,0,0,0,0,0,0,"Government",1,0,1,0,-2705
363273,0,"Cash loans","F","Y",1,270000,871029,37035,765000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.04622,-14512,-4596,-72,-4520,2,1,1,0,1,0,0,"Laborers",3,1,1,"THURSDAY",10,0,0,0,0,1,1,"Business Entity Type 3",2,1,2,1,0
363342,0,"Cash loans","F","Y",0,225000,521280,28408.5,450000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.003813,-10765,-1370,-5252,-1158,14,1,1,0,1,0,0,"Realty agents",2,2,2,"THURSDAY",7,0,0,0,0,1,1,"Self-employed",0,0,0,0,-782
363352,0,"Cash loans","M","Y",2,270000,284400,16326,225000,"Family","Working","Secondary / secondary special","Civil marriage","House / apartment",0.00733,-14931,-1172,-2699,-11,15,1,1,0,1,0,0,"Laborers",4,2,2,"TUESDAY",10,0,0,0,0,0,0,"Self-employed",0,0,0,0,-1574
363390,1,"Cash loans","M","Y",1,135000,282690,17212.5,202500,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.011657,-18113,-3792,-216,-1641,25,1,1,0,1,0,0,"Drivers",3,1,1,"MONDAY",19,0,1,1,0,0,0,"Self-employed",0,0,0,0,-116
363392,0,"Cash loans","F","N",2,315000,667422,49900.5,630000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.025164,-11311,-2915,-301,-1552,1,1,1,1,1,1,0,"Managers",4,2,2,"SUNDAY",13,0,0,0,0,0,0,"Self-employed",0,0,0,0,-2394
363425,0,"Cash loans","M","N",0,135000,770292,29470.5,688500,"Family","Commercial associate","Incomplete higher","Married","House / apartment",0.031329,-10291,-117,-1243,-2965,6,1,1,0,1,0,0,"Laborers",2,2,2,"SUNDAY",15,0,0,0,0,0,0,"Business Entity Type 3",2,0,2,0,-2
363461,0,"Cash loans","M","N",0,180000,148500,14593.5,148500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.028663,-15804,-2398,-1525,-4602,4,1,1,0,1,0,0,"Laborers",2,2,2,"MONDAY",16,0,0,0,0,0,0,"Business Entity Type 3",1,0,1,0,-2298
363495,1,"Cash loans","F","Y",2,135000,479637,23458.5,396000,"Unaccompanied","State servant","Secondary / secondary special","Single / not married","House / apartment",0.018029,-13990,-1474,-1114,-2384,10,1,1,0,1,0,0,"Cooking staff",3,3,3,"FRIDAY",5,0,0,0,0,0,0,"Security Ministries",0,0,0,0,-280
363577,0,"Cash loans","F","Y",0,72000,152820,16177.5,135000,"Unaccompanied","Commercial associate","Higher education","Married","House / apartment",0.007114,-12491,-1813,-2162,-1643,65,1,1,0,1,0,0,"Managers",2,2,2,"MONDAY",15,0,0,0,0,0,0,"Business Entity Type 3",5,0,5,0,-1782
363630,0,"Cash loans","F","Y",0,270000,855000,25128,855000,"Unaccompanied","Working","Secondary / secondary special","Widow","House / apartment",0.019689,-17190,-2787,-4152,-721,2,1,1,0,1,0,0,"Managers",1,2,2,"TUESDAY",16,0,0,0,0,0,0,"Trade: type 7",0,0,0,0,-1347
363641,0,"Cash loans","M","N",2,270000,661500,71370,661500,"Unaccompanied","Working","Higher education","Married","House / apartment",0.025164,-14184,-2869,-7807,-5300,3,1,1,0,1,0,0,"Managers",4,2,2,"THURSDAY",15,0,0,0,0,0,0,"Construction",0,0,0,0,-38
363757,0,"Cash loans","M","N",1,90000,225000,12006,225000,"Unaccompanied","Working","Incomplete higher","Married","House / apartment",0.031329,-9161,-999,-241,-1827,2,1,1,0,1,0,0,"Sales staff",3,2,2,"WEDNESDAY",12,0,0,0,0,0,0,"Trade: type 7",5,0,5,0,-486
363765,0,"Cash loans","F","Y",0,180000,1022022,43299,913500,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.018801,-16647,-6146,-5748,-198,14,1,1,0,1,1,0,"Core staff",2,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Medicine",10,0,10,0,-2045
363787,0,"Cash loans","M","Y",0,90000,85500,4158,85500,"Unaccompanied","Working","Secondary / secondary special","Separated","House / apartment",0.01885,-16351,-1695,-1894,-1689,10,1,1,0,1,1,1,"Drivers",1,2,2,"FRIDAY",9,0,0,0,0,0,0,"Self-employed",2,0,2,0,-844
363873,0,"Cash loans","F","Y",1,81000,254700,20250,225000,"Unaccompanied","Working","Higher education","Married","House / apartment",0.031329,-10649,-3639,-629,-758,14,1,1,0,1,0,0,"Core staff",3,2,2,"THURSDAY",8,0,0,0,0,0,0,"Government",1,0,1,0,-1321
363988,0,"Cash loans","F","Y",0,180000,886176,29416.5,765000,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.008019,-18770,-3313,-4960,-2294,64,1,1,0,1,0,0,"Laborers",1,2,2,"SATURDAY",13,0,0,0,0,0,0,"Self-employed",0,0,0,0,0
364002,0,"Cash loans","F","Y",1,157500,840996,24718.5,702000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.031329,-17638,-624,-582,-1188,15,1,1,0,1,1,0,"Managers",3,2,2,"TUESDAY",14,0,0,0,0,0,0,"Self-employed",0,0,0,0,-2986
364097,0,"Cash loans","F","N",0,90000,810000,29223,810000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.028663,-10128,-759,-2731,-1773,21,1,1,0,1,1,0,"Core staff",2,2,2,"WEDNESDAY",7,0,0,0,0,0,0,"Bank",1,0,1,0,-1717
364267,0,"Cash loans","M","N",1,270000,269550,21294,225000,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-11313,-4305,-5321,-1400,0,1,1,0,1,0,0,"Core staff",3,1,1,"FRIDAY",11,0,1,1,0,0,0,"Police",2,0,2,0,0
364275,0,"Cash loans","F","N",0,135000,273636,26784,247500,"Unaccompanied","Working","Higher education","Single / not married","House / apartment",0.035792,-19518,-3441,-3742,-3019,36,1,1,0,1,0,1,"Core staff",1,2,2,"THURSDAY",12,0,0,0,0,0,0,"Legal Services",0,0,0,0,-2867
364409,0,"Cash loans","F","Y",0,292500,9e+05,45954,9e+05,"Family","Commercial associate","Higher education","Married","House / apartment",0.04622,-14877,-199,-8917,-1022,3,1,1,0,1,0,0,"Sales staff",2,1,1,"THURSDAY",11,0,0,0,0,1,1,"Business Entity Type 3",2,1,2,1,-1240
364426,0,"Cash loans","F","Y",0,225000,1886850,52015.5,1575000,"Unaccompanied","Commercial associate","Higher education","Separated","House / apartment",0.072508,-16579,-1119,-10607,-141,8,1,1,0,1,0,1,"Sales staff",1,1,1,"FRIDAY",17,0,0,0,0,0,0,"Business Entity Type 3",6,0,6,0,-2396
364442,0,"Cash loans","M","Y",0,135000,9e+05,29164.5,9e+05,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.026392,-13048,-281,-7137,-4156,9,1,1,1,1,1,0,"Drivers",2,2,2,"SATURDAY",10,0,0,0,0,0,0,"Transport: type 3",0,0,0,0,-1479
364458,0,"Cash loans","F","Y",0,130500,794029.5,33511.5,603000,"Unaccompanied","State servant","Higher education","Married","House / apartment",0.020713,-16995,-6217,-8749,-537,18,1,1,0,1,1,0,"Medicine staff",2,3,2,"TUESDAY",11,0,0,0,0,0,0,"Medicine",0,0,0,0,-301
364598,0,"Cash loans","M","N",2,270000,386977.5,28174.5,319500,"Unaccompanied","Working","Higher education","Married","House / apartment",0.006207,-14287,-64,-1637,-4774,17,1,1,0,1,0,0,"Managers",4,2,2,"TUESDAY",15,0,0,0,0,0,0,"Transport: type 4",4,0,4,0,-3503
364610,0,"Revolving loans","F","Y",0,270000,270000,13500,270000,"Spouse, partner","Commercial associate","Higher education","Married","House / apartment",0.028663,-11843,-1796,-5488,-4075,15,1,1,1,1,1,0,"Core staff",2,2,2,"WEDNESDAY",15,0,1,1,1,1,1,"Business Entity Type 3",0,0,0,0,-1414
364765,0,"Cash loans","F","Y",2,180000,298728,15381,202500,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.010006,-13383,-3670,-1568,-3332,3,1,1,0,1,0,0,"Laborers",4,2,1,"THURSDAY",15,0,0,0,0,0,0,"Industry: type 9",1,0,1,0,0
364806,0,"Cash loans","M","N",0,202500,269550,23188.5,225000,"Unaccompanied","Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.031329,-8340,-789,-594,-883,7,1,1,1,1,1,0,"Drivers",1,2,2,"TUESDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-485
364855,0,"Cash loans","F","Y",1,135000,457119,23467.5,342000,"Unaccompanied","Working","Secondary / secondary special","Married","House / apartment",0.011657,-12130,-2463,-9780,-2050,11,1,1,0,1,0,1,"Sales staff",3,1,1,"THURSDAY",11,0,0,0,0,0,0,"Self-employed",4,3,4,1,-1626
365019,1,"Cash loans","M","Y",0,292500,1024740,55719,9e+05,"Unaccompanied","Commercial associate","Secondary / secondary special","Married","House / apartment",0.025164,-16926,-3997,-9577,-457,17,1,1,0,1,0,1,"Security staff",2,2,2,"THURSDAY",10,0,0,0,0,0,0,"Agriculture",0,0,0,0,0
365182,0,"Cash loans","F","Y",1,202500,1642500,57222,1642500,"Unaccompanied","Working","Secondary / secondary special","Married","Municipal apartment",0.011657,-15260,-4906,-643,-1580,16,1,1,0,1,0,1,"Laborers",3,1,1,"WEDNESDAY",10,0,0,0,0,0,0,"Business Entity Type 3",4,0,4,0,-1302
365225,0,"Cash loans","F","N",0,112500,344043,26752.5,297000,"Family","Commercial associate","Secondary / secondary special","Married","House / apartment",0.025164,-17838,-3210,-877,-1389,12,1,1,0,1,0,0,"Laborers",2,2,2,"FRIDAY",9,0,0,0,0,0,0,"Business Entity Type 3",1,1,1,1,-2201
365241,0,"Cash loans","M","N",0,135000,1042560,34587,9e+05,"Unaccompanied","Working","Secondary / secondary special","Single / not married","House / apartment",0.030755,-13289,-230,-3123,-4810,4,1,1,0,1,0,0,"Drivers",1,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"Business Entity Type 3",3,0,3,0,-1609
365253,0,"Cash loans","M","Y",0,472500,142632,11398.5,126000,"Unaccompanied","Commercial associate","Secondary / secondary special","Separated","House / apartment",0.032561,-14764,-633,-4921,-1671,10,1,1,0,1,1,0,"Managers",1,1,1,"TUESDAY",14,0,0,0,0,0,0,"Business Entity Type 3",5,0,5,0,0
365371,1,"Cash loans","F","Y",0,90000,663093,25821,553500,"Unaccompanied","Working","Higher education","Civil marriage","With parents",0.0105,-10577,-1839,-428,-2728,4,1,1,0,1,0,0,"Sales staff",2,3,3,"TUESDAY",14,0,0,0,0,0,0,"Business Entity Type 3",0,0,0,0,-1073
